RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Cycle Number	Capacity (mAh)
873	67.27
873	68.95
873	70.63
873	72.31
873	73.99
873	75.68
873	77.36
873	79.04
873	80.72
873	82.4
873	84.08
873	85.77
873	87.45
873	89.13
873	90.81
873	92.49
873	94.17
873	95.86
873	97.54
873	99.22
873	100.9
873	102.58
873	104.26
873	105.95
873	107.63
873	109.31
873	110.99
873	112.67
873	114.35
873	116.04
873	117.72
873	119.4
873	121.08
873	122.76
873	124.44
873	126.13
873	127.81
873	129.49
873	131.17
873	132.85
873	134.53
873	136.22
873	137.9
873	139.58
873	141.26
873	142.94
873	144.62
873	146.31
873	147.99
873	149.67
873	151.35
873	153.03
873	154.71
873	156.4
873	158.08
873	159.76
873	161.44
873	163.12
873	164.8
873	166.49
873	168.17
873	169.85
873	171.53
873	173.21
873	174.89
873	176.58
873	178.26
873	179.94
873	181.62
873	183.3
873	184.98
873	186.56
873	186.67
873	187.98
873	188.35
873	189.39
873	189.53
874	0
874	0.49
874	1.29
874	2.32
874	3.37
874	4.89
874	6.73
874	9.03
874	10.1
874	13.21
874	13.46
874	16.83
874	20.19
874	23.56
874	26.92
874	30.29
874	33.65
874	37.02
874	40.38
874	43.75
874	48.54
874	50.48
874	53.84
874	57.21
874	60.57
874	63.94
874	67.3
874	70.67
874	74.03
874	77.4
874	80.76
874	84.13
874	87.49
874	90.86
874	94.22
874	97.59
874	100.95
874	104.32
874	107.68
874	111.05
874	114.41
874	117.78
874	121.14
874	124.51
874	127.87
874	131.24
874	134.6
874	137.97
874	141.33
874	144.7
874	148.06
874	151.43
874	154.79
874	158.16
874	161.52
874	164.89
874	168.25
874	171.62
874	174.98
874	178.35
874	181.71
874	185.08
874	187.88
874	189.05
874	0
874	3.37
874	6.73
874	10.1
874	13.46
874	16.83
874	20.19
874	23.56
874	26.92
874	30.29
874	33.65
874	37.02
874	40.38
874	43.75
874	47.11
874	50.48
874	53.84
874	57.21
874	60.57
874	63.94
874	67.3
874	70.67
874	74.03
874	77.4
874	80.76
874	84.13
874	87.49
874	90.86
874	94.22
874	97.59
874	100.95
874	104.32
874	107.68
874	111.05
874	114.41
874	117.78
874	121.14
874	124.51
874	127.87
874	131.24
874	134.6
874	137.97
874	141.33
874	144.7
874	148.06
874	151.43
874	154.79
874	158.16
874	161.52
874	164.89
874	168.25
874	171.62
874	174.98
874	178.07
874	178.35
874	180.73
874	181.71
874	183.54
874	185.08
874	186.38
874	187.46
874	187.96
875	0
875	0.52
875	1.3
875	2.33
875	3.37
875	4.9
875	6.73
875	9.05
875	10.1
875	13.31
875	13.46
875	16.83
875	20.19
875	23.56
875	26.92
875	30.29
875	33.65
875	37.02
875	40.38
875	43.75
875	47.11
875	50.48
875	53.84
875	57.21
875	60.57
875	63.94
875	67.3
875	70.67
875	74.03
875	77.4
875	80.76
875	84.13
875	87.49
875	90.86
875	94.22
875	97.59
875	100.95
875	104.32
875	107.68
875	111.05
875	114.41
875	117.78
875	121.14
875	124.51
875	127.87
875	131.24
875	134.6
875	137.97
875	141.33
875	144.7
875	148.06
875	151.43
875	154.79
875	158.16
875	161.52
875	164.89
875	168.25
875	171.62
875	174.98
875	178.35
875	183.16
875	185.08
875	187.34
875	188.05
875	0
875	3.37
875	6.73
875	10.1
875	13.46
875	16.83
875	20.19
875	23.56
875	26.92
875	30.29
875	33.65
875	37.02
875	40.38
875	43.75
875	47.11
875	50.48
875	53.84
875	57.21
875	60.57
875	63.94
875	67.3
875	70.67
875	74.03
875	77.4
875	80.76
875	84.13
875	87.49
875	90.86
875	94.22
875	97.59
875	100.95
875	104.32
875	107.68
875	111.05
875	114.41
875	117.78
875	121.14
875	124.51
875	127.87
875	131.24
875	134.6
875	137.97
875	141.33
875	144.7
875	148.06
875	151.43
875	154.79
875	158.16
875	163.35
875	164.89
875	168.25
875	171.62
875	174.98
875	178.07
875	178.35
875	180.73
875	181.71
875	183.54
875	185.08
875	186.35
875	187.43
875	187.94
876	0
876	0.5
876	1.3
876	2.32
876	3.37
876	4.91
876	6.73
876	9.06
876	10.1
876	13.29
876	13.46
876	16.83
876	20.19
876	23.56
876	26.92
876	30.29
876	33.65
876	37.02
876	40.38
876	43.75
876	47.11
876	50.48
876	53.84
876	57.21
876	60.57
876	63.94
876	67.3
876	70.67
876	74.03
876	77.4
876	80.76
876	84.13
876	87.49
876	90.86
876	94.22
876	97.59
876	100.95
876	104.32
876	107.68
876	111.05
876	114.41
876	117.78
876	121.14
876	124.51
876	127.87
876	131.24
876	134.6
876	137.97
876	141.33
876	144.7
876	148.06
876	151.43
876	154.79
876	158.16
876	161.52
876	164.89
876	168.25
876	171.62
876	174.98
876	181.71
876	185.08
876	187.26
876	187.91
876	0
876	3.37
876	6.73
876	10.1
876	13.46
876	16.83
876	20.19
876	23.56
876	26.92
876	30.29
876	33.65
876	37.02
876	40.38
876	43.75
876	47.11
876	50.48
876	53.84
876	57.21
876	60.57
876	63.94
876	67.3
876	70.67
876	74.03
876	77.4
876	80.76
876	84.13
876	87.49
876	90.86
876	94.22
876	97.59
876	100.95
876	104.32
876	107.68
876	111.05
876	114.41
876	117.78
876	121.14
876	124.51
876	127.87
876	131.24
876	134.6
876	137.97
876	141.33
876	144.7
876	148.06
876	151.43
876	154.79
876	158.16
876	161.52
876	164.89
876	168.25
876	171.62
876	174.98
876	178.08
876	178.35
876	180.75
876	181.71
876	183.54
876	185.08
876	186.37
876	187.45
876	187.96
877	0
877	0.52
877	1.31
877	2.34
877	3.37
877	4.9
877	6.73
877	9.06
877	10.1
877	13.3
877	13.46
877	16.83
877	20.19
877	23.56
877	26.92
877	30.29
877	33.65
877	37.02
877	40.38
877	43.76
877	47.11
877	50.48
877	53.84
877	57.21
877	60.57
877	63.94
877	67.3
877	70.67
877	74.03
877	77.4
877	80.76
877	84.13
877	87.49
877	94.17
877	94.22
877	97.59
877	101.49
877	104.32
877	107.68
877	111.05
877	114.41
877	117.78
877	121.14
877	124.51
877	127.87
877	131.24
877	134.6
877	137.97
877	141.33
877	144.7
877	148.06
877	151.43
877	154.79
877	158.16
877	161.52
877	164.89
877	168.26
877	171.62
877	174.99
877	178.35
877	181.72
877	185.08
877	187.26
877	187.92
877	0
877	3.37
877	6.73
877	10.1
877	13.46
877	16.83
877	20.19
877	23.56
877	26.92
877	30.29
877	33.65
877	37.02
877	40.38
877	43.75
877	47.11
877	50.48
877	53.84
877	57.21
877	60.57
877	63.94
877	67.3
877	70.67
877	74.03
877	77.4
877	80.76
877	84.13
877	87.49
877	90.86
877	94.22
877	97.59
877	100.95
877	105.69
877	107.68
877	111.05
877	114.41
877	117.78
877	121.14
877	124.51
877	127.87
877	131.24
877	134.6
877	137.97
877	141.33
877	144.7
877	148.06
877	151.43
877	154.79
877	158.16
877	161.52
877	164.89
877	168.25
877	171.62
877	174.99
877	178.06
877	178.35
877	180.73
877	181.72
877	183.54
877	185.08
877	186.35
877	187.42
877	187.88
878	0
878	0.52
878	1.29
878	2.34
878	3.37
878	4.91
878	6.73
878	9.05
878	10.1
878	13.33
878	13.46
878	16.83
878	20.19
878	23.56
878	26.92
878	30.29
878	33.65
878	37.02
878	40.38
878	43.75
878	47.11
878	50.48
878	53.84
878	57.21
878	60.57
878	63.94
878	67.3
878	70.67
878	74.03
878	77.4
878	80.76
878	84.13
878	87.49
878	90.86
878	94.22
878	97.59
878	100.95
878	104.32
878	107.68
878	111.05
878	114.41
878	117.78
878	121.14
878	128.95
878	131.24
878	134.6
878	137.97
878	141.33
878	144.7
878	148.07
878	151.43
878	154.8
878	158.16
878	161.53
878	164.89
878	168.26
878	171.62
878	174.99
878	178.35
878	181.72
878	185.08
878	187.25
878	187.91
878	0
878	3.37
878	6.73
878	10.1
878	13.46
878	16.83
878	20.19
878	23.56
878	26.92
878	30.29
878	33.65
878	37.02
878	40.38
878	43.75
878	47.11
878	50.48
878	53.84
878	57.21
878	60.57
878	63.94
878	67.3
878	70.67
878	74.03
878	77.4
878	80.76
878	84.13
878	87.49
878	90.86
878	94.22
878	97.59
878	100.95
878	104.32
878	107.68
878	111.05
878	114.41
878	117.78
878	121.14
878	124.51
878	127.87
878	131.24
878	134.6
878	137.97
878	141.33
878	144.7
878	148.06
878	151.43
878	154.8
878	158.16
878	161.53
878	164.89
878	168.26
878	171.62
878	174.99
878	178.05
878	178.35
878	180.74
878	181.72
878	183.54
878	185.06
878	185.08
878	186.37
878	187.44
878	187.91
879	0
879	0.5
879	1.29
879	2.32
879	3.37
879	4.92
879	6.84
879	7.86
879	10.1
879	13.34
879	13.46
879	16.83
879	20.19
879	23.56
879	26.92
879	30.29
879	33.65
879	37.02
879	40.38
879	43.75
879	47.11
879	50.48
879	53.84
879	57.21
879	60.57
879	63.94
879	67.3
879	70.67
879	74.03
879	77.4
879	80.76
879	84.13
879	87.49
879	90.86
879	94.22
879	97.59
879	100.95
879	104.32
879	107.68
879	111.05
879	114.41
879	117.78
879	121.14
879	124.51
879	127.87
879	131.24
879	134.6
879	137.97
879	141.33
879	144.7
879	148.07
879	151.43
879	154.8
879	158.16
879	161.53
879	164.89
879	168.26
879	171.62
879	174.99
879	178.35
879	181.72
879	185.08
879	187.25
879	187.88
879	0
879	3.37
879	6.73
879	10.1
879	13.46
879	16.83
879	20.19
879	23.56
879	26.92
879	30.29
879	33.65
879	37.02
879	40.38
879	43.75
879	47.11
879	50.48
879	53.84
879	57.21
879	60.57
879	63.94
879	67.3
879	70.67
879	74.03
879	77.4
879	80.76
879	84.13
879	87.49
879	90.86
879	94.22
879	97.59
879	100.95
879	104.32
879	107.68
879	111.05
879	114.41
879	117.78
879	121.14
879	124.51
879	127.87
879	131.24
879	134.6
879	137.97
879	141.33
879	144.7
879	148.06
879	151.43
879	154.79
879	158.16
879	161.53
879	164.89
879	168.26
879	171.62
879	174.99
879	178.05
879	178.35
879	180.74
879	181.72
879	183.52
879	185.05
879	185.08
879	186.35
879	187.41
879	187.84
880	0
880	0.5
880	1.29
880	2.32
880	3.37
880	4.9
880	6.73
880	9.05
880	10.1
880	13.28
880	13.46
880	16.83
880	20.19
880	23.56
880	26.92
880	30.29
880	33.65
880	37.02
880	40.38
880	43.75
880	47.11
880	50.48
880	53.84
880	57.21
880	60.57
880	63.94
880	67.3
880	70.67
880	74.03
880	77.4
880	80.76
880	84.13
880	87.49
880	92.2
880	96.42
880	97.59
880	100.95
880	104.32
880	107.68
880	111.05
880	114.41
880	117.78
880	121.14
880	124.51
880	127.87
880	131.24
880	134.6
880	137.97
880	141.33
880	144.7
880	148.06
880	151.43
880	154.8
880	158.16
880	161.53
880	164.89
880	168.26
880	171.62
880	174.99
880	178.35
880	181.72
880	185.08
880	187.21
880	187.81
880	0
880	3.37
880	6.73
880	10.1
880	13.46
880	16.83
880	20.19
880	23.56
880	26.92
880	30.29
880	33.65
880	37.02
880	40.38
880	43.75
880	47.11
880	50.48
880	53.84
880	57.73
880	60.57
880	63.94
880	67.3
880	70.67
880	74.03
880	77.4
880	80.76
880	84.13
880	87.49
880	90.86
880	94.22
880	97.59
880	100.95
880	104.32
880	107.68
880	111.05
880	114.41
880	117.78
880	121.14
880	124.51
880	127.87
880	131.24
880	134.6
880	137.97
880	141.33
880	144.7
880	148.07
880	151.43
880	154.8
880	158.16
880	161.53
880	164.89
880	168.26
880	171.62
880	174.99
880	178.04
880	178.35
880	180.71
880	181.72
880	183.53
880	185.06
880	185.08
880	186.34
880	187.39
880	187.83
881	0
881	0.59
881	1.39
881	2.46
881	3.37
881	4.92
881	6.73
881	9.07
881	10.1
881	13.33
881	13.46
881	16.83
881	20.19
881	23.56
881	26.93
881	30.3
881	33.66
881	37.03
881	40.39
881	43.76
881	47.12
881	50.48
881	53.84
881	57.21
881	60.57
881	63.94
881	67.3
881	70.67
881	74.03
881	77.4
881	80.76
881	84.13
881	87.49
881	90.86
881	94.22
881	97.59
881	100.95
881	104.32
881	107.68
881	111.05
881	114.41
881	117.78
881	121.14
881	124.51
881	127.87
881	131.24
881	134.6
881	137.97
881	141.33
881	144.7
881	148.06
881	151.43
881	154.79
881	158.16
881	161.52
881	164.89
881	168.25
881	171.62
881	174.98
881	178.35
881	181.71
881	185.08
881	187.21
881	187.83
881	0
881	3.37
881	6.73
881	10.1
881	13.46
881	16.83
881	20.19
881	23.56
881	26.92
881	30.29
881	33.65
881	37.02
881	40.38
881	43.75
881	47.11
881	50.48
881	53.84
881	57.21
881	60.57
881	63.94
881	67.3
881	70.67
881	74.03
881	77.4
881	80.76
881	84.13
881	87.49
881	90.86
881	94.22
881	97.59
881	100.95
881	104.32
881	107.68
881	111.05
881	114.41
881	117.78
881	121.14
881	124.51
881	127.87
881	131.24
881	134.6
881	137.97
881	141.33
881	144.7
881	148.06
881	151.43
881	154.79
881	158.16
881	161.52
881	164.89
881	168.25
881	171.62
881	174.98
881	178.02
881	178.35
881	180.72
881	181.71
881	183.52
881	185.05
881	185.08
881	186.36
881	187.41
881	187.85
882	0
882	0.52
882	1.3
882	2.33
882	3.37
882	4.9
882	6.73
882	9.05
882	10.1
882	13.28
882	13.46
882	16.83
882	20.19
882	23.56
882	26.92
882	30.29
882	33.65
882	37.02
882	40.38
882	43.75
882	47.11
882	50.48
882	53.84
882	57.21
882	60.57
882	63.94
882	67.3
882	70.67
882	74.03
882	77.4
882	80.76
882	84.13
882	87.49
882	90.86
882	94.22
882	97.59
882	100.95
882	104.32
882	107.68
882	111.05
882	114.41
882	117.78
882	121.14
882	124.51
882	127.87
882	131.24
882	134.6
882	137.97
882	141.33
882	144.7
882	148.06
882	151.43
882	154.79
882	158.16
882	161.52
882	164.89
882	168.25
882	171.62
882	174.98
882	178.35
882	181.71
882	185.08
882	187.24
882	187.88
882	0
882	3.37
882	6.73
882	10.1
882	15.46
882	16.83
882	20.19
882	23.56
882	26.92
882	30.29
882	33.65
882	37.02
882	40.38
882	43.75
882	47.11
882	50.48
882	53.84
882	57.21
882	60.57
882	63.94
882	67.3
882	70.67
882	74.03
882	77.4
882	80.76
882	84.13
882	87.49
882	90.86
882	94.22
882	97.59
882	100.95
882	104.32
882	107.68
882	111.05
882	114.41
882	117.78
882	121.16
882	124.51
882	127.87
882	131.24
882	134.6
882	137.97
882	141.33
882	144.7
882	148.06
882	151.43
882	154.79
882	158.16
882	161.52
882	164.89
882	168.25
882	171.62
882	174.98
882	178.02
882	178.35
882	180.73
882	181.71
882	183.52
882	185.07
882	185.08
882	186.35
882	187.4
882	187.84
883	0
883	0.5
883	1.29
883	2.32
883	3.37
883	4.89
883	6.73
883	9.06
883	10.1
883	13.29
883	13.46
883	16.83
883	20.19
883	23.56
883	26.92
883	31.67
883	33.65
883	37.02
883	40.38
883	43.75
883	47.11
883	50.48
883	53.84
883	57.21
883	60.57
883	63.94
883	67.3
883	70.67
883	74.03
883	77.4
883	80.76
883	84.13
883	87.49
883	90.86
883	94.22
883	97.59
883	100.95
883	104.32
883	107.68
883	111.05
883	114.41
883	120.33
883	121.14
883	124.51
883	127.87
883	131.24
883	134.61
883	137.97
883	141.34
883	144.7
883	148.07
883	151.43
883	154.8
883	158.16
883	161.53
883	164.89
883	168.26
883	171.62
883	174.99
883	178.35
883	181.72
883	185.08
883	187.19
883	187.79
883	0
883	3.37
883	6.73
883	10.1
883	13.46
883	16.83
883	20.19
883	23.56
883	26.92
883	30.29
883	33.65
883	37.02
883	40.38
883	43.75
883	47.11
883	50.48
883	53.84
883	57.21
883	60.57
883	63.94
883	67.3
883	70.67
883	74.03
883	77.4
883	80.76
883	84.13
883	87.49
883	90.86
883	94.22
883	97.59
883	100.95
883	104.32
883	107.68
883	111.05
883	114.41
883	117.78
883	121.14
883	124.51
883	127.87
883	131.24
883	134.6
883	137.97
883	141.34
883	144.7
883	148.07
883	151.43
883	154.8
883	158.16
883	161.53
883	164.89
883	168.26
883	171.62
883	174.99
883	178.01
883	178.35
883	180.71
883	181.72
883	183.5
883	185.01
883	185.08
883	186.33
883	187.38
883	187.72
884	0
884	0.56
884	1.37
884	2.41
884	3.37
884	4.9
884	6.73
884	9.05
884	10.1
884	13.27
884	13.46
884	16.83
884	20.19
884	23.56
884	26.92
884	30.29
884	33.65
884	37.02
884	40.38
884	43.75
884	47.11
884	50.48
884	53.84
884	57.21
884	60.57
884	63.94
884	67.3
884	70.67
884	74.03
884	77.41
884	80.77
884	84.14
884	87.5
884	90.87
884	94.23
884	97.6
884	100.96
884	104.33
884	107.7
884	111.05
884	114.41
884	117.78
884	121.14
884	124.51
884	127.87
884	131.24
884	134.6
884	137.97
884	141.34
884	144.7
884	148.07
884	151.43
884	154.8
884	158.16
884	161.53
884	164.89
884	168.26
884	171.62
884	174.99
884	178.35
884	181.72
884	185.08
884	187.2
884	187.82
884	0
884	3.37
884	6.73
884	10.3
884	13.46
884	16.83
884	20.19
884	23.56
884	26.92
884	30.29
884	33.65
884	37.02
884	40.38
884	43.75
884	47.11
884	50.48
884	53.84
884	57.21
884	60.57
884	63.94
884	67.3
884	70.67
884	76.11
884	77.4
884	80.76
884	84.13
884	87.49
884	90.86
884	94.22
884	97.59
884	100.95
884	104.32
884	107.68
884	111.05
884	114.41
884	117.78
884	121.14
884	124.51
884	127.87
884	131.24
884	134.6
884	137.97
884	141.33
884	144.7
884	148.07
884	151.43
884	154.8
884	158.16
884	161.53
884	164.89
884	168.26
884	171.62
884	174.99
884	178.05
884	178.35
884	180.72
884	182.7
884	183.81
884	185.29
884	186.51
884	187.18
884	187.78
885	0
885	0.72
885	1.58
885	2.66
885	3.37
885	4.92
885	6.73
885	9.04
885	10.1
885	13.31
885	13.46
885	16.83
885	20.19
885	23.56
885	26.92
885	30.29
885	33.65
885	37.02
885	40.38
885	45.46
885	47.12
885	50.49
885	53.85
885	57.22
885	60.58
885	63.95
885	67.31
885	70.68
885	74.04
885	77.41
885	80.77
885	84.14
885	87.5
885	90.87
885	94.23
885	97.59
885	100.95
885	104.32
885	107.68
885	111.05
885	114.41
885	117.78
885	121.14
885	124.51
885	127.87
885	131.24
885	134.6
885	137.97
885	141.34
885	144.7
885	148.07
885	154.23
885	154.8
885	158.16
885	161.53
885	164.89
885	168.26
885	171.62
885	174.99
885	178.35
885	181.72
885	185.08
885	187.17
885	187.77
885	0
885	3.37
885	6.73
885	10.1
885	13.46
885	16.83
885	20.19
885	23.56
885	26.92
885	30.29
885	33.65
885	37.02
885	40.38
885	43.75
885	47.11
885	50.48
885	53.84
885	57.21
885	60.57
885	63.94
885	67.3
885	70.67
885	74.03
885	77.4
885	80.76
885	84.13
885	87.49
885	90.86
885	94.22
885	97.59
885	100.95
885	104.32
885	107.68
885	111.05
885	114.41
885	117.78
885	121.14
885	124.51
885	127.87
885	131.24
885	134.6
885	137.97
885	141.33
885	144.7
885	148.07
885	151.43
885	154.8
885	158.16
885	161.53
885	164.89
885	168.26
885	171.62
885	174.99
885	178.04
885	178.35
885	180.73
885	181.72
885	183.53
885	185.06
885	185.08
885	186.35
885	187.41
885	187.8
886	0
886	0.54
886	1.31
886	2.34
886	3.37
886	4.9
886	6.73
886	9.06
886	10.1
886	13.28
886	13.46
886	16.83
886	20.19
886	23.56
886	26.92
886	30.29
886	33.65
886	37.02
886	40.38
886	43.75
886	47.11
886	50.48
886	53.84
886	57.21
886	60.57
886	63.94
886	67.3
886	70.67
886	74.03
886	77.4
886	80.76
886	84.13
886	87.49
886	90.86
886	94.22
886	97.59
886	100.95
886	104.32
886	107.68
886	111.05
886	114.41
886	117.78
886	121.14
886	124.51
886	127.87
886	131.24
886	134.6
886	137.97
886	141.33
886	144.7
886	148.07
886	151.43
886	154.8
886	158.16
886	161.53
886	164.89
886	168.26
886	171.62
886	174.99
886	178.35
886	181.72
886	185.83
886	187.19
886	187.78
886	0
886	4.24
886	6.4
886	13.76
886	16.18
886	16.83
886	20.19
886	23.56
886	26.92
886	30.29
886	33.65
