RBG_CYC_66824_Nw_c0_41V_40C_C10C10_170627_622BNG_VC211_100DOD_127 (155722 Points)
Time (s)	Current (mAh)
29964537	20.1
29965137	20.1
29965737	20.1
29966337	20.1
29966937	20.1
29967537	20.1
29968137	20.1
29968737	20.1
29969337	20.1
29969937	20.1
29970537	20.1
29971137	20.1
29971737	20.1
29972337	20.1
29972937	20.1
29973537	20.1
29974137	20.1
29974737	20.1
29975337	20.1
29975937	20.1
29976537	20.1
29977137	20.1
29977737	20.1
29978337	20.1
29978937	20.1
29979537	20.1
29980137	20.1
29980737	20.1
29981117	10.1
29981117	-20.1
29981714	-20.1
29981717	-20.1
29982317	-20.1
29982917	-20.1
29983517	-20.1
29984117	-20.1
29984717	-20.1
29985317	-20.1
29985917	-20.1
29986517	-20.1
29987117	-20.1
29987717	-20.1
29988317	-20.1
29988917	-20.1
29989517	-20.1
29990117	-20.1
29990717	-20.1
29991317	-20.1
29991917	-20.1
29992517	-20.1
29993117	-20.1
29993717	-20.1
29994317	-20.1
29994917	-20.1
29995517	-20.1
29996117	-20.1
29996717	-20.1
29997317	-20.1
29997917	-20.1
29998517	-20.1
29999117	-20.1
29999717	-20.1
30000317	-20.1
30000917	-20.1
30001517	-20.1
30002117	-20.1
30002717	-20.1
30003317	-20.1
30003917	-20.1
30004517	-20.1
30005117	-20.1
30005717	-20.1
30006317	-20.1
30006917	-20.1
30007517	-20.1
30008117	-20.1
30008717	-20.1
30009317	-20.1
30009917	-20.1
30010517	-20.1
30011117	-20.1
30011717	-20.1
30012317	-20.1
30012917	-20.1
30013436	-20.1
30013517	-20.1
30013926	-20.1
30014117	-20.1
30014446	-20.1
30014717	-20.1
30014969	-20.1
30015189	-20.1
30015317	-20.1
30015490	-20.1
30015635	-20.1
30015635	20.1
30015703	20.1
30015811	20.1
30015947	20.1
30016110	20.1
30016235	20.1
30016458	20.1
30016725	20.1
30016835	20.1
30017173	20.1
30017435	20.1
30017893	20.1
30018035	20.1
30018635	20.1
30019235	20.1
30019835	20.1
30020435	20.1
30021035	20.1
30021635	20.1
30022235	20.1
30022835	20.1
30023435	20.1
30024035	20.1
30024635	20.1
30025235	20.1
30025835	20.1
30026435	20.1
30027035	20.1
30027635	20.1
30028235	20.1
30028835	20.1
30029435	20.1
30030035	20.1
30030635	20.1
30031235	20.1
30031835	20.1
30032435	20.1
30033035	20.1
30033635	20.1
30034235	20.1
30034835	20.1
30035435	20.1
30036035	20.1
30036635	20.1
30037235	20.1
30037835	20.1
30038435	20.1
30039035	20.1
30039635	20.1
30040235	20.1
30040835	20.1
30041435	20.1
30042035	20.1
30042635	20.1
30043235	20.1
30043835	20.1
30044435	20.1
30045035	20.1
30045635	20.1
30046235	20.1
30046835	20.1
30047435	20.1
30048035	20.1
30048635	20.1
30049235	20.1
30049835	20.1
30050232	10.1
30050232	-20.1
30050829	-20.1
30050832	-20.1
30051432	-20.1
30052032	-20.1
30052632	-20.1
30053232	-20.1
30053832	-20.1
30054432	-20.1
30055032	-20.1
30055632	-20.1
30056232	-20.1
30056832	-20.1
30057432	-20.1
30058032	-20.1
30058632	-20.1
30059232	-20.1
30059832	-20.1
30060432	-20.1
30061032	-20.1
30061632	-20.1
30062232	-20.1
30062832	-20.1
30063432	-20.1
30064032	-20.1
30064632	-20.1
30065232	-20.1
30065832	-20.1
30066432	-20.1
30067032	-20.1
30067632	-20.1
30068232	-20.1
30068832	-20.1
30069432	-20.1
30070032	-20.1
30070632	-20.1
30071232	-20.1
30071832	-20.1
30072432	-20.1
30073032	-20.1
30073632	-20.1
30074232	-20.1
30074832	-20.1
30075432	-20.1
30076032	-20.1
30076632	-20.1
30077232	-20.1
30077832	-20.1
30078432	-20.1
30079032	-20.1
30079632	-20.1
30080232	-20.1
30080832	-20.1
30081432	-20.1
30082032	-20.1
30082553	-20.1
30082632	-20.1
30083041	-20.1
30083232	-20.1
30083561	-20.1
30083832	-20.1
30084084	-20.1
30084304	-20.1
30084432	-20.1
30084604	-20.1
30084750	-20.1
30084750	20.1
30084819	20.1
30084927	20.1
30085063	20.1
30085227	20.1
30085350	20.1
30085572	20.1
30085838	20.1
30085950	20.1
30086286	20.1
30086550	20.1
30087009	20.1
30087150	20.1
30087750	20.1
30088350	20.1
30088950	20.1
30089550	20.1
30090150	20.1
30090750	20.1
30091350	20.1
30091950	20.1
30092550	20.1
30093150	20.1
30093750	20.1
30094350	20.1
30094950	20.1
30095550	20.1
30096150	20.1
30096750	20.1
30097350	20.1
30097950	20.1
30098550	20.1
30099150	20.1
30099750	20.1
30100350	20.1
30100950	20.1
30101550	20.1
30102150	20.1
30102750	20.1
30103350	20.1
30103950	20.1
30104550	20.1
30105150	20.1
30105750	20.1
30106350	20.1
30106950	20.1
30107550	20.1
30108150	20.1
30108750	20.1
30109350	20.1
30109950	20.1
30110550	20.1
30111150	20.1
30111750	20.1
30112350	20.1
30112950	20.1
30113550	20.1
30114150	20.1
30114750	20.1
30115350	20.1
30115950	20.1
30116550	20.1
30117150	20.1
30117750	20.1
30118350	20.1
30118950	20.1
30119322	10.1
30119322	-20.1
30119911	-20.1
30119922	-20.1
30120522	-20.1
30121122	-20.1
30121722	-20.1
30122322	-20.1
30122922	-20.1
30123522	-20.1
30124122	-20.1
30124722	-20.1
30125322	-20.1
30125922	-20.1
30126522	-20.1
30127122	-20.1
30127722	-20.1
30128322	-20.1
30128922	-20.1
30129522	-20.1
30130122	-20.1
30130722	-20.1
30131322	-20.1
30131922	-20.1
30132522	-20.1
30133122	-20.1
30133722	-20.1
30134322	-20.1
30134922	-20.1
30135522	-20.1
30136122	-20.1
30136722	-20.1
30137322	-20.1
30137922	-20.1
30138522	-20.1
30139122	-20.1
30139722	-20.1
30140322	-20.1
30140922	-20.1
30141522	-20.1
30142122	-20.1
30142722	-20.1
30143322	-20.1
30143922	-20.1
30144522	-20.1
30145122	-20.1
30145722	-20.1
30146322	-20.1
30146922	-20.1
30147522	-20.1
30148122	-20.1
30148722	-20.1
30149322	-20.1
30149922	-20.1
30150522	-20.1
30151122	-20.1
30151639	-20.1
30151722	-20.1
30152131	-20.1
30152322	-20.1
30152649	-20.1
30152922	-20.1
30153173	-20.1
30153391	-20.1
30153522	-20.1
30153694	-20.1
30153823	-20.1
30153823	20.1
30153892	20.1
30154000	20.1
30154136	20.1
30154300	20.1
30154423	20.1
30154645	20.1
30154912	20.1
30155023	20.1
30155358	20.1
30155623	20.1
30156082	20.1
30156223	20.1
30156823	20.1
30157423	20.1
30158023	20.1
30158623	20.1
30159223	20.1
30159823	20.1
30160423	20.1
30161023	20.1
30161623	20.1
30162223	20.1
30162823	20.1
30163423	20.1
30164023	20.1
30164623	20.1
30165223	20.1
30165823	20.1
30166423	20.1
30167023	20.1
30167623	20.1
30168223	20.1
30168823	20.1
30169423	20.1
30170023	20.1
30170623	20.1
30171223	20.1
30171823	20.1
30172423	20.1
30173023	20.1
30173623	20.1
30174223	20.1
30174823	20.1
30175423	20.1
30176023	20.1
30176623	20.1
30177223	20.1
30177823	20.1
30178423	20.1
30179023	20.1
30179623	20.1
30180223	20.1
30180823	20.1
30181423	20.1
30182023	20.1
30182623	20.1
30183223	20.1
30183823	20.1
30184423	20.1
30185023	20.1
30185623	20.1
30186223	20.1
30186823	20.1
30187423	20.1
30188023	20.1
30188395	10.1
30188395	-20.1
30188994	-20.1
30188995	-20.1
30189595	-20.1
30190195	-20.1
30190795	-20.1
30191395	-20.1
30191995	-20.1
30192595	-20.1
30193195	-20.1
30193795	-20.1
30194395	-20.1
30194995	-20.1
30195595	-20.1
30196195	-20.1
30196795	-20.1
30197395	-20.1
30197995	-20.1
30198595	-20.1
30199195	-20.1
30199795	-20.1
30200395	-20.1
30200995	-20.1
30201595	-20.1
30202195	-20.1
30202795	-20.1
30203395	-20.1
30203995	-20.1
30204595	-20.1
30205195	-20.1
30205795	-20.1
30206395	-20.1
30206995	-20.1
30207595	-20.1
30208195	-20.1
30208795	-20.1
30209395	-20.1
30209995	-20.1
30210595	-20.1
30211195	-20.1
30211795	-20.1
30212395	-20.1
30212995	-20.1
30213595	-20.1
30214195	-20.1
30214795	-20.1
30215395	-20.1
30215995	-20.1
30216595	-20.1
30217195	-20.1
30217795	-20.1
30218395	-20.1
30218995	-20.1
30219595	-20.1
30220195	-20.1
30220712	-20.1
30220795	-20.1
30221205	-20.1
30221395	-20.1
30221721	-20.1
30221995	-20.1
30222245	-20.1
30222464	-20.1
30222595	-20.1
30222768	-20.1
30222900	-20.1
30222901	20.1
30222968	20.1
30223076	20.1
30223211	20.1
30223375	20.1
30223500	20.1
30223723	20.1
30223990	20.1
30224100	20.1
30224436	20.1
30224700	20.1
30225160	20.1
30225300	20.1
30225900	20.1
30226501	20.1
30227100	20.1
30227700	20.1
30228300	20.1
30228900	20.1
30229500	20.1
30230100	20.1
30230701	20.1
30231300	20.1
30231900	20.1
30232500	20.1
30233100	20.1
30233700	20.1
30234300	20.1
30234900	20.1
30235500	20.1
30236100	20.1
30236700	20.1
30237300	20.1
30237900	20.1
30238500	20.1
30239100	20.1
30239700	20.1
30240300	20.1
30240900	20.1
30241500	20.1
30242100	20.1
30242700	20.1
30243301	20.1
30243900	20.1
30244500	20.1
30245100	20.1
30245700	20.1
30246300	20.1
30246900	20.1
30247501	20.1
30248100	20.1
30248700	20.1
30249300	20.1
30249900	20.1
30250500	20.1
30251100	20.1
30251700	20.1
30252300	20.1
30252900	20.1
30253500	20.1
30254100	20.1
30254700	20.1
30255300	20.1
30255900	20.1
30256500	20.1
30257100	20.1
30257472	10.1
30257472	-20.1
30258063	-20.1
30258072	-20.1
30258672	-20.1
30259272	-20.1
30259872	-20.1
30260472	-20.1
30261072	-20.1
30261672	-20.1
30262272	-20.1
30262872	-20.1
30263472	-20.1
30264072	-20.1
30264672	-20.1
30265272	-20.1
30265872	-20.1
30266472	-20.1
30267072	-20.1
30267672	-20.1
30268272	-20.1
30268872	-20.1
30269472	-20.1
30270072	-20.1
30270672	-20.1
30271272	-20.1
30271872	-20.1
30272472	-20.1
30273072	-20.1
30273672	-20.1
30274272	-20.1
30274872	-20.1
30275472	-20.1
30276072	-20.1
30276672	-20.1
30277272	-20.1
30277872	-20.1
30278472	-20.1
30279072	-20.1
30279672	-20.1
30280272	-20.1
30280872	-20.1
30281472	-20.1
30282072	-20.1
30282672	-20.1
30283272	-20.1
30283872	-20.1
30284472	-20.1
30285072	-20.1
30285672	-20.1
30286272	-20.1
30286872	-20.1
30287472	-20.1
30288072	-20.1
30288672	-20.1
30289272	-20.1
30289787	-20.1
30289872	-20.1
30290283	-20.1
30290472	-20.1
30290799	-20.1
30291072	-20.1
30291323	-20.1
30291541	-20.1
30291672	-20.1
30291845	-20.1
30291978	-20.1
30291978	20.1
30292046	20.1
30292153	20.1
30292289	20.1
30292453	20.1
30292578	20.1
30292799	20.1
30293066	20.1
30293178	20.1
30293516	20.1
30293778	20.1
30294239	20.1
30294378	20.1
30294978	20.1
30295578	20.1
30296178	20.1
30296778	20.1
30297378	20.1
30297978	20.1
30298578	20.1
30299178	20.1
30299778	20.1
30300378	20.1
30300978	20.1
30301578	20.1
30302178	20.1
30302778	20.1
30303378	20.1
30303978	20.1
30304578	20.1
30305178	20.1
30305778	20.1
30306378	20.1
30306978	20.1
30307578	20.1
30308178	20.1
30308778	20.1
30309378	20.1
30309978	20.1
30310578	20.1
30311178	20.1
30311778	20.1
30312378	20.1
30312978	20.1
30313578	20.1
30314178	20.1
30314778	20.1
30315378	20.1
30315978	20.1
30316578	20.1
30317178	20.1
30317778	20.1
30318378	20.1
30318978	20.1
30319578	20.1
30320178	20.1
30320778	20.1
30321378	20.1
30321978	20.1
30322578	20.1
30323178	20.1
30323778	20.1
30324378	20.1
30324978	20.1
30325578	20.1
30326178	20.1
30326551	10.1
30326551	-20.1
30327148	-20.1
30327151	-20.1
30327751	-20.1
30328351	-20.1
30328951	-20.1
30329551	-20.1
30330151	-20.1
30330751	-20.1
30331351	-20.1
30331951	-20.1
30332551	-20.1
30333151	-20.1
30333751	-20.1
30334351	-20.1
30334951	-20.1
30335551	-20.1
30336151	-20.1
30336751	-20.1
30337351	-20.1
30337951	-20.1
30338551	-20.1
30339151	-20.1
30339751	-20.1
30340351	-20.1
30340951	-20.1
30341551	-20.1
30342151	-20.1
30342751	-20.1
30343351	-20.1
30343951	-20.1
30344551	-20.1
30345151	-20.1
30345751	-20.1
30346351	-20.1
30346951	-20.1
30347551	-20.1
30348151	-20.1
30348751	-20.1
30349351	-20.1
30349951	-20.1
30350551	-20.1
30351151	-20.1
30351751	-20.1
30352351	-20.1
30352951	-20.1
30353551	-20.1
30354151	-20.1
30354751	-20.1
30355351	-20.1
30355951	-20.1
30356551	-20.1
30357151	-20.1
30357751	-20.1
30358351	-20.1
30358865	-20.1
30358951	-20.1
30359360	-20.1
30359551	-20.1
30359876	-20.1
30360151	-20.1
30360400	-20.1
30360616	-20.1
30360751	-20.1
30360922	-20.1
30361048	-20.1
30361048	20.1
30361117	20.1
30361224	20.1
30361361	20.1
30361524	20.1
30361648	20.1
30361871	20.1
30362137	20.1
30362248	20.1
30362587	20.1
30362848	20.1
30363306	20.1
30363448	20.1
30364048	20.1
30364648	20.1
30365248	20.1
30365848	20.1
30366448	20.1
30367048	20.1
30367648	20.1
30368248	20.1
30368848	20.1
30369448	20.1
30370048	20.1
30370648	20.1
30371248	20.1
30371848	20.1
30372448	20.1
30373048	20.1
30373648	20.1
30374248	20.1
30374848	20.1
30375448	20.1
30376048	20.1
30376648	20.1
30377248	20.1
30377848	20.1
30378448	20.1
30379048	20.1
30379648	20.1
30380248	20.1
30380848	20.1
30381448	20.1
30382048	20.1
30382648	20.1
30383248	20.1
30383848	20.1
30384448	20.1
30385048	20.1
30385648	20.1
30386248	20.1
30386848	20.1
30387448	20.1
30388048	20.1
30388648	20.1
30389248	20.1
30389848	20.1
30390448	20.1
30391048	20.1
30391648	20.1
30392248	20.1
30392848	20.1
30393448	20.1
30394048	20.1
30394648	20.1
30395248	20.1
30395620	10.1
30395620	-20.1
30396209	-20.1
30396220	-20.1
30396820	-20.1
30397420	-20.1
30398020	-20.1
30398620	-20.1
30399220	-20.1
30399820	-20.1
30400420	-20.1
30401020	-20.1
30401620	-20.1
30402220	-20.1
30402820	-20.1
30403420	-20.1
30404020	-20.1
30404620	-20.1
30405220	-20.1
30405820	-20.1
30406420	-20.1
30407020	-20.1
30407620	-20.1
30408220	-20.1
30408820	-20.1
30409420	-20.1
30410020	-20.1
30410620	-20.1
30411220	-20.1
30411820	-20.1
30412420	-20.1
30413020	-20.1
30413620	-20.1
30414220	-20.1
30414820	-20.1
30415420	-20.1
30416020	-20.1
30416620	-20.1
30417220	-20.1
30417820	-20.1
30418420	-20.1
30419020	-20.1
30419620	-20.1
30420220	-20.1
30420820	-20.1
30421420	-20.1
30422020	-20.1
30422620	-20.1
30423220	-20.1
30423820	-20.1
30424420	-20.1
30425020	-20.1
30425620	-20.1
30426220	-20.1
30426820	-20.1
30427420	-20.1
30427933	-20.1
30428020	-20.1
30428425	-20.1
30428620	-20.1
30428944	-20.1
30429220	-20.1
30429467	-20.1
30429683	-20.1
30429820	-20.1
30429988	-20.1
30430102	-20.1
30430102	20.1
30430170	20.1
30430278	20.1
30430413	20.1
30430577	20.1
30430702	20.1
30430925	20.1
30431192	20.1
30431302	20.1
30431639	20.1
30431902	20.1
30432362	20.1
30432502	20.1
30433102	20.1
30433702	20.1
30434302	20.1
30434902	20.1
30435502	20.1
30436102	20.1
30436702	20.1
30437302	20.1
30437902	20.1
30438502	20.1
30439102	20.1
30439702	20.1
30440302	20.1
30440902	20.1
30441502	20.1
30442102	20.1
30442702	20.1
30443302	20.1
30443902	20.1
30444502	20.1
30445102	20.1
30445702	20.1
30446302	20.1
30446902	20.1
30447502	20.1
30448102	20.1
30448702	20.1
30449302	20.1
30449902	20.1
30450502	20.1
30451102	20.1
30451702	20.1
30452302	20.1
30452902	20.1
30453502	20.1
30454102	20.1
30454702	20.1
30455302	20.1
30455902	20.1
30456502	20.1
30457102	20.1
30457702	20.1
30458302	20.1
30458902	20.1
30459502	20.1
30460102	20.1
30460702	20.1
30461302	20.1
30461902	20.1
30462502	20.1
30463102	20.1
30463702	20.1
30464302	20.1
30464652	10.1
30464652	-20.1
30465241	-20.1
30465252	-20.1
30465852	-20.1
30466452	-20.1
30467052	-20.1
30467652	-20.1
30468252	-20.1
30468852	-20.1
30469452	-20.1
30470052	-20.1
30470652	-20.1
30471252	-20.1
30471852	-20.1
30472452	-20.1
30473052	-20.1
30473652	-20.1
30474252	-20.1
30474852	-20.1
30475452	-20.1
30476052	-20.1
30476652	-20.1
30477252	-20.1
30477852	-20.1
30478452	-20.1
30479052	-20.1
30479652	-20.1
30480252	-20.1
30480852	-20.1
30481452	-20.1
30482052	-20.1
30482652	-20.1
30483252	-20.1
30483852	-20.1
30484452	-20.1
30485052	-20.1
30485652	-20.1
30486252	-20.1
30486852	-20.1
30487452	-20.1
30488052	-20.1
30488652	-20.1
30489252	-20.1
30489852	-20.1
30490452	-20.1
30491052	-20.1
30491652	-20.1
30492252	-20.1
30492852	-20.1
30493452	-20.1
30494052	-20.1
30494652	-20.1
30495252	-20.1
30495852	-20.1
30496452	-20.1
30496966	-20.1
30497052	-20.1
30497458	-20.1
30497652	-20.1
30497976	-20.1
30498252	-20.1
30498500	-20.1
30498716	-20.1
30498852	-20.1
30499020	-20.1
30499136	-20.1
30499136	20.1
30499204	20.1
30499312	20.1
30499448	20.1
30499612	20.1
30499736	20.1
30499958	20.1
30500224	20.1
30500336	20.1
30500675	20.1
30500936	20.1
30501393	20.1
30501536	20.1
30502136	20.1
30502736	20.1
30503336	20.1
30503936	20.1
30504536	20.1
30505136	20.1
30505736	20.1
30506336	20.1
30506936	20.1
30507536	20.1
30508136	20.1
30508736	20.1
30509336	20.1
30509936	20.1
30510536	20.1
30511136	20.1
30511736	20.1
30512336	20.1
30512936	20.1
30513536	20.1
30514136	20.1
30514736	20.1
30515336	20.1
30515936	20.1
30516536	20.1
30517136	20.1
30517736	20.1
30518336	20.1
30518936	20.1
30519536	20.1
30520136	20.1
30520736	20.1
30521336	20.1
30521936	20.1
30522536	20.1
30523136	20.1
30523736	20.1
30524336	20.1
30524936	20.1
30525536	20.1
30526136	20.1
30526736	20.1
30527336	20.1
30527912	20.1
30528512	20.1
30529112	20.1
30529712	20.1
30530312	20.1
30530912	20.1
30531512	20.1
30532112	20.1
30532712	20.1
30533312	20.1
30533657	10.1
30533657	-20.1
30534245	-20.1
30534257	-20.1
30534857	-20.1
30535457	-20.1
30536057	-20.1
30536657	-20.1
30537257	-20.1
30537857	-20.1
30538457	-20.1
30539057	-20.1
30539657	-20.1
30540257	-20.1
30540857	-20.1
30541457	-20.1
30542057	-20.1
30542657	-20.1
30543257	-20.1
30543857	-20.1
30544457	-20.1
30545057	-20.1
30545657	-20.1
30546257	-20.1
30546857	-20.1
30547457	-20.1
30548057	-20.1
30548657	-20.1
30549257	-20.1
30549857	-20.1
30550457	-20.1
30551057	-20.1
30551657	-20.1
30552257	-20.1
30552857	-20.1
30553457	-20.1
30554057	-20.1
30554657	-20.1
30555257	-20.1
30555857	-20.1
30556457	-20.1
30557057	-20.1
30557657	-20.1
30558257	-20.1
30558857	-20.1
30559457	-20.1
30560057	-20.1
30560657	-20.1
30561257	-20.1
30561857	-20.1
30562457	-20.1
30563057	-20.1
30563657	-20.1
30564257	-20.1
30564857	-20.1
30565457	-20.1
30565965	-20.1
30566057	-20.1
30566461	-20.1
30566657	-20.1
30566979	-20.1
30567257	-20.1
30567501	-20.1
30567715	-20.1
30567857	-20.1
30568023	-20.1
30568122	-20.1
30568122	20.1
30568191	20.1
30568299	20.1
30568435	20.1
30568600	20.1
30568722	20.1
30568945	20.1
30569212	20.1
30569322	20.1
30569659	20.1
30569922	20.1
30570381	20.1
30570522	20.1
30571122	20.1
30571722	20.1
30572322	20.1
30572922	20.1
30573522	20.1
30574122	20.1
30574722	20.1
30575322	20.1
30575922	20.1
30576522	20.1
30577122	20.1
30577722	20.1
30578322	20.1
30578922	20.1
30579522	20.1
30580122	20.1
30580722	20.1
30581322	20.1
30581922	20.1
30582522	20.1
30583122	20.1
30583722	20.1
30584322	20.1
30584922	20.1
30585522	20.1
30586122	20.1
30586722	20.1
30587322	20.1
30587922	20.1
30588522	20.1
30589122	20.1
30589722	20.1
30590322	20.1
30590922	20.1
30591522	20.1
30592122	20.1
30592722	20.1
30593322	20.1
30593922	20.1
30594522	20.1
30595122	20.1
30595722	20.1
30596322	20.1
30596922	20.1
30597522	20.1
30598122	20.1
30598722	20.1
30599322	20.1
30599922	20.1
30600522	20.1
30601122	20.1
30601722	20.1
30602322	20.1
30602655	10.1
30602655	-20.1
30603248	-20.1
30603255	-20.1
30603855	-20.1
30604455	-20.1
30605055	-20.1
30605655	-20.1
30606255	-20.1
30606855	-20.1
30607455	-20.1
30608055	-20.1
30608655	-20.1
30609255	-20.1
30609855	-20.1
30610455	-20.1
30611055	-20.1
30611655	-20.1
30612255	-20.1
30612855	-20.1
30613455	-20.1
30614055	-20.1
30614655	-20.1
30615255	-20.1
30615855	-20.1
30616455	-20.1
30617055	-20.1
30617655	-20.1
30618255	-20.1
30618855	-20.1
30619455	-20.1
30620055	-20.1
30620655	-20.1
30621255	-20.1
30621855	-20.1
30622455	-20.1
30623055	-20.1
30623655	-20.1
30624255	-20.1
30624855	-20.1
30625455	-20.1
30626055	-20.1
30626655	-20.1
30627255	-20.1
30627855	-20.1
30628455	-20.1
30629055	-20.1
30629655	-20.1
30630255	-20.1
30630855	-20.1
30631455	-20.1
30632055	-20.1
30632655	-20.1
30633255	-20.1
30633855	-20.1
30634455	-20.1
30634969	-20.1
30635055	-20.1
30635462	-20.1
30635655	-20.1
30635978	-20.1
30636255	-20.1
30636501	-20.1
30636716	-20.1
30636855	-20.1
30637022	-20.1
30637129	-20.1
30637129	20.1
30637198	20.1
30637306	20.1
30637442	20.1
30637608	20.1
30637729	20.1
30637951	20.1
30638217	20.1
30638329	20.1
30638665	20.1
30638929	20.1
30639387	20.1
30639529	20.1
30640129	20.1
30640729	20.1
30641329	20.1
30641929	20.1
30642529	20.1
30643129	20.1
30643729	20.1
30644329	20.1
30644929	20.1
30645530	20.1
30646129	20.1
30646729	20.1
30647329	20.1
30647929	20.1
30648529	20.1
30649129	20.1
30649729	20.1
30650329	20.1
30650929	20.1
30651529	20.1
30652129	20.1
30652729	20.1
30653329	20.1
30653929	20.1
30654529	20.1
30655129	20.1
30655730	20.1
30656329	20.1
30656929	20.1
30657529	20.1
30658129	20.1
30658729	20.1
30659329	20.1
30659929	20.1
30660529	20.1
30661129	20.1
30661729	20.1
30662329	20.1
30662929	20.1
30663529	20.1
30664129	20.1
30664729	20.1
30665329	20.1
30665929	20.1
30666529	20.1
30667129	20.1
30667729	20.1
30668329	20.1
30668929	20.1
30669529	20.1
30670129	20.1
30670729	20.1
30671329	20.1
30671652	10.1
30671652	-20.1
30672238	-20.1
30672252	-20.1
30672852	-20.1
30673452	-20.1
30674052	-20.1
30674652	-20.1
30675252	-20.1
30675852	-20.1
30676452	-20.1
30677052	-20.1
30677652	-20.1
30678252	-20.1
30678852	-20.1
30679452	-20.1
30680052	-20.1
30680652	-20.1
30681252	-20.1
30681852	-20.1
30682452	-20.1
30683052	-20.1
30683652	-20.1
30684252	-20.1
30684852	-20.1
30685452	-20.1
30686052	-20.1
30686652	-20.1
30687252	-20.1
30687852	-20.1
30688452	-20.1
30689052	-20.1
30689652	-20.1
30690252	-20.1
30690852	-20.1
30691452	-20.1
30692052	-20.1
30692652	-20.1
30693252	-20.1
30693852	-20.1
30694452	-20.1
30695052	-20.1
30695652	-20.1
30696252	-20.1
30696852	-20.1
30697452	-20.1
30698052	-20.1
30698652	-20.1
30699252	-20.1
30699852	-20.1
30700452	-20.1
30701052	-20.1
30701652	-20.1
30702252	-20.1
30702852	-20.1
30703452	-20.1
30703960	-20.1
30704052	-20.1
30704456	-20.1
30704652	-20.1
30704973	-20.1
30705252	-20.1
30705497	-20.1
30705711	-20.1
30705852	-20.1
30706019	-20.1
30706114	-20.1
30706115	20.1
30706183	20.1
30706290	20.1
30706426	20.1
30706590	20.1
30706714	20.1
30706936	20.1
30707203	20.1
30707314	20.1
30707652	20.1
30707914	20.1
30708375	20.1
30708514	20.1
30709114	20.1
30709714	20.1
30710315	20.1
30710914	20.1
30711514	20.1
30712114	20.1
30712714	20.1
30713314	20.1
30713914	20.1
30714514	20.1
30715114	20.1
30715714	20.1
30716314	20.1
30716914	20.1
30717515	20.1
30718114	20.1
30718714	20.1
30719314	20.1
30719914	20.1
30720514	20.1
30721114	20.1
30721714	20.1
30722314	20.1
30722914	20.1
30723515	20.1
30724114	20.1
30724714	20.1
